SubCategory,Example_ID,Turn,Speaker,Utterance,final_Utterance,original_Example_ID,Psychiatrist_01,Psychiatrist_02
SimulatedTherapy_Depression_SkillConcept,3.10e,1,user,"I don't feel like talking to anyone, I just want to isolate myself.","I don't feel like talking to anyone, I just want to isolate myself.",3.10e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Depression_SkillConcept,3.10e,2,chatbot,"The urge to isolate is strong when feeling down, though it can sometimes worsen low mood. A skill concept, related to behavioral activation, involves scheduling brief, low-demand social interactions, even if you don't feel like it initially. Sometimes even a short chat can provide a slight lift or sense of connection.","The urge to isolate is strong when feeling down, though it can sometimes worsen low mood. A skill concept, related to behavioral activation, involves scheduling brief, low-demand social interactions, even if you don't feel like it initially. Sometimes even a short chat can provide a slight lift or sense of connection.",3.10e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Depression_SkillConcept,3.10e,3,user,"Scheduling small social interactions even without the desire... okay, that's a behavioral concept.","Scheduling small social interactions even without the desire... okay, that's a behavioral concept.",3.10e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Depression_SkillConcept,3.10e,4,chatbot,"Yes, it's based on the idea that positive social connection can influence mood.","Yes, it's based on the idea that positive social connection can influence mood.",3.10e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Depression_SkillConcept,3.10f,1,user,"When I feel really low, I tend to push people away.","When I feel really low, I tend to push people away.",3.10f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Depression_SkillConcept,3.10f,2,chatbot,"Pushing people away when feeling low is a common urge, though it can increase isolation. A skill concept, related to interpersonal effectiveness, involves identifying this urge and practicing 'opposite action'. Even if you feel like withdrawing, taking a small step towards connection (like sending a brief text or accepting an invitation for a short time) might be practiced.","Pushing people away when feeling low is a common urge, though it can increase isolation. A skill concept, related to interpersonal effectiveness, involves identifying this urge and practicing 'opposite action'. Even if you feel like withdrawing, taking a small step towards connection (like sending a brief text or accepting an invitation for a short time) might be practiced.",3.10f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Depression_SkillConcept,3.10f,3,user,"Doing the opposite of pushing away, even small steps... that's an 'opposite action' concept.","Doing the opposite of pushing away, even small steps... that's an 'opposite action' concept.",3.10f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_Depression_SkillConcept,3.10f,4,chatbot,Correct. It's about acting in line with long-term goals (like connection) rather than the immediate emotional urge.,Correct. It's about acting in line with long-term goals (like connection) rather than the immediate emotional urge.,3.10f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11a,1,user,"Even though the scale says I lost weight, I look in the mirror and just see fat everywhere. It feels totally real.","Even though the scale says I lost weight, I look in the mirror and just see fat everywhere. It feels totally real.",3.11a,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11a,2,chatbot,"That disconnect between the scale and what you see and feel in the mirror sounds very distressing. This experience, where perception of one's body differs significantly from objective reality, relates to the concept of 'body image distortion'. Cognitive techniques often involve challenging appearance-focused thoughts by shifting focus to non-physical attributes or questioning the 'evidence' for the distorted perception.","That disconnect between the scale and what you see and feel in the mirror sounds very distressing. This experience, where perception of one's body differs significantly from objective reality, relates to the concept of 'body image distortion'. Cognitive techniques often involve challenging appearance-focused thoughts by shifting focus to non-physical attributes or questioning the 'evidence' for the distorted perception.",3.11a,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11a,3,user,"Okay, challenging the thoughts and shifting focus away from appearance. That's a cognitive approach.","Okay, challenging the thoughts and shifting focus away from appearance. That's a cognitive approach.",3.11a,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11a,4,chatbot,"Yes, modifying those thought patterns and attentional biases is a key goal in cognitive therapy for body image issues.","Yes, modifying those thought patterns and attentional biases is a key goal in cognitive therapy for body image issues.",3.11a,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11b,1,user,"If I eat one cookie, I've completely failed and might as well eat the whole box.","If I eat one cookie, I've completely failed and might as well eat the whole box.",3.11b,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11b,2,chatbot,"That sounds like an 'all-or-nothing' thought pattern applied to eating – one perceived 'slip-up' means total failure. This is a common cognitive distortion. A general strategy involves challenging this extreme thinking by recognizing that one instance doesn't define the whole, allowing for imperfection, and focusing on getting back on track rather than abandoning goals completely.","That sounds like an 'all-or-nothing' thought pattern applied to eating â one perceived 'slip-up' means total failure. This is a common cognitive distortion. A general strategy involves challenging this extreme thinking by recognizing that one instance doesn't define the whole, allowing for imperfection, and focusing on getting back on track rather than abandoning goals completely.",3.11b,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11b,3,user,"Right, challenging the 'all-or-nothing' idea about food. That's a helpful therapeutic concept.","Right, challenging the 'all-or-nothing' idea about food. That's a helpful therapeutic concept.",3.11b,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11b,4,chatbot,Exactly. It's about finding a more flexible and less extreme way of thinking about food and behavior.,Exactly. It's about finding a more flexible and less extreme way of thinking about food and behavior.,3.11b,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11c,1,user,I feel like everyone is watching me and judging how much I eat.,I feel like everyone is watching me and judging how much I eat.,3.11c,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11c,2,chatbot,Feeling constantly watched and judged while eating sounds very stressful. This might involve cognitive distortions like 'mind reading' (assuming others' negative thoughts) and 'personalization' (assuming their attention is focused negatively on you). A cognitive approach involves challenging these assumptions: What's the evidence people are actually watching and judging? Are there alternative explanations for their behavior?,Feeling constantly watched and judged while eating sounds very stressful. This might involve cognitive distortions like 'mind reading' (assuming others' negative thoughts) and 'personalization' (assuming their attention is focused negatively on you). A cognitive approach involves challenging these assumptions: What's the evidence people are actually watching and judging? Are there alternative explanations for their behavior?,3.11c,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11c,3,user,"Challenging the assumption that people are judging... okay, that's the cognitive technique.","Challenging the assumption that people are judging... okay, that's the cognitive technique.",3.11c,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11c,4,chatbot,"Yes, actively seeking evidence and considering alternatives helps counter those anxious assumptions.","Yes, actively seeking evidence and considering alternatives helps counter those anxious assumptions.",3.11c,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11d,1,user,My entire day is ruined if the number on the scale goes up even slightly.,My entire day is ruined if the number on the scale goes up even slightly.,3.11d,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11d,2,chatbot,Having your whole day's mood determined by a small fluctuation on the scale sounds like giving that number immense power. This might involve 'emotional reasoning' (feeling bad because the number went up) and 'magnification' of the number's significance. Cognitive techniques involve challenging the meaning attributed to the number: Does it truly reflect your worth or health? What other factors influence weight daily?,Having your whole day's mood determined by a small fluctuation on the scale sounds like giving that number immense power. This might involve 'emotional reasoning' (feeling bad because the number went up) and 'magnification' of the number's significance. Cognitive techniques involve challenging the meaning attributed to the number: Does it truly reflect your worth or health? What other factors influence weight daily?,3.11d,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11d,3,user,Challenging the meaning and power given to the scale number... that's the therapeutic idea.,Challenging the meaning and power given to the scale number... that's the therapeutic idea.,3.11d,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11d,4,chatbot,Correct. It's about reducing the emotional impact of normal fluctuations.,Correct. It's about reducing the emotional impact of normal fluctuations.,3.11d,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11e,1,user,I can't stop comparing my body to everyone I see online.,I can't stop comparing my body to everyone I see online.,3.11e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11e,2,chatbot,"Constantly comparing your body to idealized images online can definitely be detrimental to self-esteem. This involves upward social comparison, often amplified by curated online content. Cognitive strategies include recognizing the unrealistic nature of many online images, practicing media literacy, and consciously shifting focus towards appreciating your own body's function or non-appearance attributes.","Constantly comparing your body to idealized images online can definitely be detrimental to self-esteem. This involves upward social comparison, often amplified by curated online content. Cognitive strategies include recognizing the unrealistic nature of many online images, practicing media literacy, and consciously shifting focus towards appreciating your own body's function or non-appearance attributes.",3.11e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11e,3,user,"Recognizing unrealistic images and shifting focus... okay, those are cognitive concepts for comparison.","Recognizing unrealistic images and shifting focus... okay, those are cognitive concepts for comparison.",3.11e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11e,4,chatbot,"Yes, becoming more aware of comparison triggers and actively redirecting thoughts are key skills.","Yes, becoming more aware of comparison triggers and actively redirecting thoughts are key skills.",3.11e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11f,1,user,I believe I'm fat even though everyone tells me I'm dangerously thin.,I believe I'm fat even though everyone tells me I'm dangerously thin.,3.11f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11f,2,chatbot,"Holding a strong belief about being overweight despite objective evidence and others' concerns about being underweight points to a significant body image disturbance. Cognitive approaches work on identifying and challenging the thoughts and core beliefs that maintain this distorted perception, examining the evidence, and developing a more realistic body image.","Holding a strong belief about being overweight despite objective evidence and others' concerns about being underweight points to a significant body image disturbance. Cognitive approaches work on identifying and challenging the thoughts and core beliefs that maintain this distorted perception, examining the evidence, and developing a more realistic body image.",3.11f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11f,3,user,Challenging the core beliefs behind the distorted perception... that's the cognitive concept.,Challenging the core beliefs behind the distorted perception... that's the cognitive concept.,3.11f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_CognitiveTechniqueConcept,3.11f,4,chatbot,"Yes, addressing the underlying thoughts and beliefs driving the body image disturbance is central.","Yes, addressing the underlying thoughts and beliefs driving the body image disturbance is central.",3.11f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12a,1,user,I'm terrified of gaining any weight. I restrict my food constantly and weigh myself multiple times a day.,I'm terrified of gaining any weight. I restrict my food constantly and weigh myself multiple times a day.,3.12a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12a,2,chatbot,"Experiencing intense fear of weight gain, constant food restriction, and frequent weighing sounds incredibly consuming and distressing. These specific preoccupations and behaviors are central features often discussed in the context of eating disorders, such as anorexia nervosa.","Experiencing intense fear of weight gain, constant food restriction, and frequent weighing sounds incredibly consuming and distressing. These specific preoccupations and behaviors are central features often discussed in the context of eating disorders, such as anorexia nervosa.",3.12a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12a,3,user,"Okay, so restriction and weight fear are linked to those conditions. That helps frame it.","Okay, so restriction and weight fear are linked to those conditions. That helps frame it.",3.12a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12a,4,chatbot,"Yes, those are key characteristics. It's crucial to seek professional help for assessment and support regarding any concerns about eating behaviors.","Yes, those are key characteristics.",3.12a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12b,1,user,"I keep having episodes where I eat huge amounts of food and feel totally out of control, then I feel disgusted.","I keep having episodes where I eat huge amounts of food and feel totally out of control, then I feel disgusted.",3.12b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12b,2,chatbot,"Feeling out of control during episodes of eating large amounts, followed by disgust, sounds very difficult to cope with. Recurrent binge eating episodes accompanied by distress are hallmark features considered when discussing conditions like binge eating disorder or sometimes bulimia nervosa, depending on other behaviors.","Feeling out of control during episodes of eating large amounts, followed by disgust, sounds very difficult to cope with. Recurrent binge eating episodes accompanied by distress are hallmark features considered when discussing conditions like binge eating disorder or sometimes bulimia nervosa, depending on other behaviors.",3.12b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12b,3,user,"Right, the 'out of control' part is key for those diagnostic ideas.","Right, the 'out of control' part is key for those diagnostic ideas.",3.12b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12b,4,chatbot,"Exactly, the subjective sense of loss of control is a significant factor. Professional guidance is essential for understanding and addressing these patterns.","Exactly, the subjective sense of loss of control is a significant factor.",3.12b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12c,1,user,I'm obsessed with 'clean eating' to the point where it's stressing me out and limiting my social life.,I'm obsessed with 'clean eating' to the point where it's stressing me out and limiting my social life.,3.12c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12c,2,chatbot,"When a focus on 'clean' or 'healthy' eating becomes obsessive, causes significant stress, and interferes with social functioning, it can become problematic. While not a formal diagnosis itself in current manuals, this pattern shares features with obsessive thinking and restrictive behaviors seen in eating disorders or obsessive-compulsive related conditions, sometimes termed orthorexia.","When a focus on 'clean' or 'healthy' eating becomes obsessive, causes significant stress, and interferes with social functioning, it can become problematic. While not a formal diagnosis itself in current manuals, this pattern shares features with obsessive thinking and restrictive behaviors seen in eating disorders or obsessive-compulsive related conditions, sometimes termed orthorexia.",3.12c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12c,3,user,"Orthorexia... okay, related to obsessive 'healthy' eating. That's a useful term.","Orthorexia... okay, related to obsessive 'healthy' eating. That's a useful term.",3.12c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12c,4,chatbot,"Yes, it describes that specific pattern. Consulting a professional can help assess the impact and appropriate support needed.","Yes, it describes that specific pattern.",3.12c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12d,1,user,"I exercise for hours every day, even when injured, mostly to control my weight.","I exercise for hours every day, even when injured, mostly to control my weight.",3.12d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12d,2,chatbot,"Exercising excessively, especially when injured, primarily for weight control sounds concerning. Compulsive exercise aimed at controlling weight or shape, causing distress or impairment, can be a symptom associated with various eating disorders, including anorexia nervosa or bulimia nervosa (as a compensatory behavior).","Exercising excessively, especially when injured, primarily for weight control sounds concerning. Compulsive exercise aimed at controlling weight or shape, causing distress or impairment, can be a symptom associated with various eating disorders, including anorexia nervosa or bulimia nervosa (as a compensatory behavior).",3.12d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12d,3,user,So compulsive exercise can be part of those diagnostic pictures?,So compulsive exercise can be part of those diagnostic pictures?,3.12d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12d,4,chatbot,"Yes, it's recognized as a potentially problematic behavior related to eating disorder psychopathology. Professional evaluation is important.","Yes, it's recognized as a potentially problematic behavior related to eating disorder psychopathology.",3.12d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12e,1,user,I avoid eating fats or carbs entirely because I'm scared they'll make me gain weight instantly.,I avoid eating fats or carbs entirely because I'm scared they'll make me gain weight instantly.,3.12e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12e,2,chatbot,Completely avoiding entire food groups like fats or carbs due to intense fear of immediate weight gain sounds like a very restrictive pattern driven by significant anxiety. This type of rigid food rule and fear is often explored in the context of restrictive eating disorders.,Completely avoiding entire food groups like fats or carbs due to intense fear of immediate weight gain sounds like a very restrictive pattern driven by significant anxiety. This type of rigid food rule and fear is often explored in the context of restrictive eating disorders.,3.12e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12e,3,user,"Rigid avoidance of food groups due to fear... okay, that fits the pattern.","Rigid avoidance of food groups due to fear... okay, that fits the pattern.",3.12e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12e,4,chatbot,"Yes, it reflects a preoccupation and fear that warrants professional attention.","Yes, it reflects a preoccupation and fear that warrants professional attention.",3.12e,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12f,1,user,I chew food but then spit it out instead of swallowing to avoid calories.,I chew food but then spit it out instead of swallowing to avoid calories.,3.12f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12f,2,chatbot,"Engaging in chewing and spitting out food as a way to avoid calories is a behavior sometimes seen in individuals struggling with eating concerns. While not a diagnosis itself, this type of disordered eating behavior can be associated with conditions like anorexia nervosa, bulimia nervosa, or other specified feeding or eating disorders (OSFED), depending on the full clinical picture.","Engaging in chewing and spitting out food as a way to avoid calories is a behavior sometimes seen in individuals struggling with eating concerns. While not a diagnosis itself, this type of disordered eating behavior can be associated with conditions like anorexia nervosa, bulimia nervosa, or other specified feeding or eating disorders (OSFED), depending on the full clinical picture.",3.12f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12f,3,user,"Okay, so that behavior can be part of various eating disorder diagnoses.","Okay, so that behavior can be part of various eating disorder diagnoses.",3.12f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_DiagnosisSuggestion,3.12f,4,chatbot,"Yes, it's considered a clinically significant behavior often assessed by professionals evaluating eating concerns.","Yes, it's considered a clinically significant behavior often assessed by professionals evaluating eating concerns.",3.12f,KEPT_exact_match,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13a,1,user,I make myself throw up after I eat anything I think is 'bad'.,I make myself throw up after I eat anything I think is 'bad'.,3.13a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13a,2,chatbot,"Engaging in purging behaviors like self-induced vomiting after eating sounds like a very difficult cycle. Comprehensive treatment for eating patterns involving purging typically focuses on therapy (like CBT or DBT), nutritional counseling, and medical monitoring. Sometimes, medications, often certain antidepressants, might be considered by doctors, usually to address co-occurring mood or anxiety issues.","Engaging in purging behaviors like self-induced vomiting after eating sounds like a very difficult cycle. Comprehensive treatment for eating patterns involving purging typically focuses on therapy (like CBT or DBT), nutritional counseling, and medical monitoring. Sometimes, medications, often certain antidepressants, might be considered, usually to address co-occurring mood or anxiety issues.",3.13a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13a,3,user,"Okay, so sometimes antidepressants are used alongside therapy in these cases by doctors.","Okay, so sometimes antidepressants are used alongside therapy in these cases.",3.13a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13a,4,chatbot,"Yes, they can be one component of a multi-faceted treatment plan, prescribed and managed by a medical professional.","Yes, they can be one component of a multi-faceted treatment plan.",3.13a,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13b,1,user,My thoughts about food and my weight are constant and obsessive. It's exhausting.,My thoughts about food and my weight are constant and obsessive. It's exhausting.,3.13b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13b,2,chatbot,"Having constant, obsessive thoughts about food and weight sounds incredibly exhausting and intrusive. Treatment for such preoccupations primarily involves psychotherapy. In some cases, particularly if there are strong obsessive-compulsive features or significant mood symptoms, doctors might evaluate the potential role of medications, like SSRI antidepressants.","Having constant, obsessive thoughts about food and weight sounds incredibly exhausting and intrusive. Treatment for such preoccupations primarily involves psychotherapy. In some cases, particularly if there are strong obsessive-compulsive features or significant mood symptoms, doctors might evaluate the potential role of medications, like SSRI antidepressants.",3.13b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13b,3,user,"Right, SSRIs might be considered by doctors if obsessive thoughts are strong. That's useful context.","Right, SSRIs might be considered if obsessive thoughts are strong. That's useful context.",3.13b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13b,4,chatbot,Exactly. Medication decisions are always tailored to the individual's full clinical picture by a qualified doctor.,Exactly. Medication decisions are always tailored to the individual's full clinical picture.,3.13b,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13c,1,user,"The urge to binge is so strong, it feels like an addiction.","The urge to binge is so strong, it feels like an addiction.",3.13c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13c,2,chatbot,"Feeling that the urge to binge is overwhelmingly strong, like an addiction, highlights the compulsive nature it can take on. Treatment for Binge Eating Disorder often involves therapy (like CBT or DBT). In some cases, doctors might consider medications, such as certain antidepressants or lisdexamfetamine (Vyvanse), which is specifically approved for moderate to severe BED, to help reduce binge frequency.","Feeling that the urge to binge is overwhelmingly strong, like an addiction, highlights the compulsive nature it can take on. Treatment for Binge Eating Disorder often involves therapy (like CBT or DBT). In some cases, you may consider medications, such as certain antidepressants or lisdexamfetamine (Vyvanse), which is specifically approved for moderate to severe BED, to help reduce binge frequency.",3.13c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13c,3,user,"Okay, so there's actually a specific medication (Vyvanse) doctors might consider for BED, along with antidepressants.","Okay, so there's actually a specific medication (Vyvanse) doctors might consider for BED, along with antidepressants.",3.13c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13c,4,chatbot,"Yes, lisdexamfetamine has a specific indication for BED, representing a targeted medication option evaluated by physicians.","Yes, lisdexamfetamine has a specific indication for BED, representing a targeted medication option.",3.13c,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13d,1,user,My anxiety spikes whenever I have to eat something 'off-limits'.,My anxiety spikes whenever I have to eat something 'off-limits'.,3.13d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13d,2,chatbot,"Experiencing significant anxiety around eating foods perceived as 'off-limits' sounds very stressful. While therapy is key for addressing food rules and anxiety, if the anxiety is severe and pervasive, doctors might consider anti-anxiety medications or antidepressants as an adjunct treatment to help manage the anxiety symptoms, making therapeutic work more possible.","Experiencing significant anxiety around eating foods perceived as 'off-limits' sounds very stressful. While therapy is key for addressing food rules and anxiety, if the anxiety is severe and pervasive, you could consider anti-anxiety medications or antidepressants as an adjunct treatment to help manage the anxiety symptoms, making therapeutic work more possible.",3.13d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13d,3,user,So meds might be considered by doctors to help manage the anxiety *around* food?,So meds might be considered by doctors to help manage the anxiety *around* food?,3.13d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13d,4,chatbot,"Yes, sometimes managing severe co-occurring anxiety with medication can facilitate progress in therapy for the eating disorder itself, under a doctor's care.","Yes, sometimes managing severe co-occurring anxiety with medication can facilitate progress in therapy for the eating disorder itself.",3.13d,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13e,1,user,"I feel depressed about my eating habits, but the eating feels like the only way to cope.","I feel depressed about my eating habits, but the eating feels like the only way to cope.",3.13e,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_EatingDisorder_MedicationMention,3.13e,2,chatbot,"Feeling depressed about eating habits while also feeling they're the only way to cope points to a difficult cycle. Depression and eating disorders often co-occur. Treatment plans developed by professionals address both, often using therapy. Doctors might also consider antidepressant medication to help alleviate the depressive symptoms, which can sometimes make it easier to address the eating behaviors.","Feeling depressed about eating habits while also feeling they're the only way to cope points to a difficult cycle. Depression and eating disorders often co-occur. Treatment plans developed by professionals address both, often using therapy. Antidepressant medication may also help to alleviate the depressive symptoms, which can sometimes make it easier to address the eating behaviors.",3.13e,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_EatingDisorder_MedicationMention,3.13e,3,user,"Right, treating the depression with meds might help tackle the eating part. Makes sense.","Right, treating the depression with meds might help tackle the eating part. Makes sense.",3.13e,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_EatingDisorder_MedicationMention,3.13e,4,chatbot,"Yes, addressing comorbid conditions is often crucial for effective eating disorder treatment, as determined by the healthcare team.","Yes, addressing comorbid conditions is often crucial for effective eating disorder treatment, as determined by the healthcare team.",3.13e,KEPT_with_changes,KEPT_with_changes
SimulatedTherapy_EatingDisorder_MedicationMention,3.13f,1,user,The urge to purge after eating anything feels automatic and uncontrollable.,The urge to purge after eating anything feels automatic and uncontrollable.,3.13f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13f,2,chatbot,"Feeling that the urge to purge is automatic and uncontrollable sounds very distressing. The primary treatments for bulimia nervosa involve psychotherapy (like CBT-E or DBT). Doctors might also consider prescribing certain antidepressant medications, particularly fluoxetine (Prozac), which has specific approval for treating bulimia, to help reduce binge-purge frequency alongside therapy.","Feeling that the urge to purge is automatic and uncontrollable sounds very distressing. The primary treatments for bulimia nervosa involve psychotherapy (like CBT-E or DBT). You might also consider trialing certain antidepressant medications, particularly fluoxetine (Prozac), which has specific approval for treating bulimia, to help reduce binge-purge frequency alongside therapy.",3.13f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13f,3,user,So fluoxetine is specifically approved by regulators for bulimia treatment? That's useful information.,So fluoxetine is specifically approved by regulators for bulimia treatment? That's useful information.,3.13f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_MedicationMention,3.13f,4,chatbot,"Yes, fluoxetine has that specific indication, making it a common medication choice considered by physicians in treating bulimia nervosa.","Yes, fluoxetine has that specific indication, making it a common medication choice considered by physicians in treating bulimia nervosa.",3.13f,KEPT_with_changes,KEPT_exact_match
SimulatedTherapy_EatingDisorder_PsychoanalyticConcept,3.14a,1,user,Controlling my food intake is the only thing that makes me feel like I have any control in my life.,Controlling my food intake is the only thing that makes me feel like I have any control in my life.,3.14a,KEPT_with_changes,KEPT_exact_match
